created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Oct 10 05:34:35 +0000 2023;1711616192337846639;"5 Kabar Terbaru Jessica Kumala Wongso Usai Viral Film Ice Cold: Murder, Coffee and Jessica Wongso https://t.co/2L59GqQG3Y";0;1;0;0;tl;47596019;1711616192337846639;liputan6dotcom;https://twitter.com/liputan6dotcom/status/1711616192337846639
Tue Oct 10 05:34:03 +0000 2023;1711616060187660380;"Bener-bener diluar nalar hukum di negara konoha ini. Dari dulu emg gapernah percaya kalo jessica bukan pembunuhnya apalagi semenjak ada film ice cold ini jd mata masyarakat bisa lebih terbuka lebar kalo emg banyak kejanggalan cokkk";0;1;0;0;in;549160964;1711616060187660380;andrehndry;https://twitter.com/andrehndry/status/1711616060187660380
Tue Oct 10 05:26:15 +0000 2023;1711614098214162576;"Reaksi Jessica Wongso, Film Dokumenter Ice Cold tentang Kasus Kopi Sianida Jadi Viral https://t.co/DpHaaw4Mlc  #jessicawongso #mirnasalihin #IceCold https://t.co/bSutugUtBM";0;0;0;0;in;115936810;1711614098214162576;tribunpontianak;https://twitter.com/tribunpontianak/status/1711614098214162576
Tue Oct 10 05:20:00 +0000 2023;1711612522279875067;"Yakin 100 Persen Jessica Wongso Tak Bakal Ajukan Grasi ke Jokowi, Ayah Mirna Salihin: ya Kalau Bisa, Silahkan   #IceCold #mirna #otto #KarniIlyas  https://t.co/21AOFLSLUY";0;0;0;0;in;174631261;1711612522279875067;Kilat_com;https://twitter.com/Kilat_com/status/1711612522279875067
Tue Oct 10 05:09:33 +0000 2023;1711609893399179444;"Udah nonton ice cold bbrp waktu lalu sbnernya. Gak mau komen apa-apa juga, awalnya. Tapi bingung sma banyak orang malah yg berbalik nuduh ke ayah nya. Gue masih jd team jessica pelaku utama, tp cuma ga dipecahin secara jelas aja nih sama oknum polisi..";0;1;0;1;in;54487220;1711609893399179444;sorayamunief;https://twitter.com/sorayamunief/status/1711609893399179444
Tue Oct 10 04:50:55 +0000 2023;1711605206440681964;"Dr awal pemeriksaan sdh banyak kejanggalan, wajar sekarang diangkat lagi. Sdh sehrsnya jessica bebas.  Setelah penayangan film Ice Cold: Murder, Coffee, and Jessica Wongso, kasus kopi sianida kembali viral. Akun IG Jokowi pun ramai netizen.   https://t.co/zg0pgb098n";0;0;1;1;in;1362973097272377345;1711605206440681964;BlackcoTanya;https://twitter.com/BlackcoTanya/status/1711605206440681964
Tue Oct 10 04:36:16 +0000 2023;1711601518644961507;"Karna masih penasaran sama kasus mirna akhirnya nonton lagi ice cold. Masih ga ngerti knp jessica pelakunya, Terlepas siapa pembunuhnya gue jadi kesian ke mirna karna punya keluarga yg anehh. Kunci kasus ini cuma  otopsi tapi keluarganya sendiri gamauu kasian bgt dia 😭😭";0;0;0;0;in;308308205;1711601518644961507;monikamega;https://twitter.com/monikamega/status/1711601518644961507
Tue Oct 10 04:36:34 +0000 2023;1711601594712633347;"Setelah penayangan film dokumenter berjudul Ice Cold: Murder, Coffee, and Jessica Wongso, kasus kopi sianida kembali viral. Akun IG Jokowi pun ramai netizen. https://t.co/JZMSSybV8K";0;1;0;0;in;135815019;1711601594712633347;detikinet;https://twitter.com/detikinet/status/1711601594712633347
Tue Oct 10 04:45:14 +0000 2023;1711603774358458590;"Now watching ice cold : murder, coffee and Jessica Wongso";0;1;0;0;en;1632031390719172608;1711603774358458590;fl3urmorte;https://twitter.com/fl3urmorte/status/1711603774358458590
Tue Oct 10 04:34:34 +0000 2023;1711601088640794999;"ICE COLD: Murder, Coffee and Jessica Wongso (2023): https://t.co/40krUdKzSB  #KoleksiFilmEL #NontonFilm #DownloadFilm #StreamingFilm #Documentary #Crime #Mystery #Reallity #Indonesia";0;0;1;1;en;1620020950925467648;1711601088640794999;mlwrks;https://twitter.com/mlwrks/status/1711601088640794999
Tue Oct 10 04:32:39 +0000 2023;1711600605545087366;"Ngikutin kasus jessica dari mulai ice cold sampe podcast2 after the movie malah nambah dosa njir karna jd suudzon sm orang wkwkw";0;0;0;0;in;548144681;1711600605545087366;flouquent;https://twitter.com/flouquent/status/1711600605545087366
Tue Oct 10 04:15:46 +0000 2023;1711596357641732311;"@hourIyhoroscope I got an ice box where my heart used to be ..  I’m so cold, I’m so cold, I’m so cold, I’m so cold https://t.co/oEjkLriCfy";0;0;0;1;en;913750982;1711283101748617404;EcuaBeauty21;https://twitter.com/EcuaBeauty21/status/1711596357641732311
Tue Oct 10 04:13:38 +0000 2023;1711595820536226132;"the most mind blogging thing abt the JPU is how they’re not using a solid proof against Jessica and used a face features readings instead. how is that even eligible for proof in COURT??? might as well bring an astrologist and claim she’s guilty because she’s a virgo. #IceCold";0;0;0;0;en;1118769839399505920;1711586704996675757;sproutdahyun;https://twitter.com/sproutdahyun/status/1711595820536226132
Tue Oct 10 04:04:56 +0000 2023;1711593632745328796;"Medsos Presiden Jokowi Digeruduk Warganet Imbas Film Ice Cold: Murder, Coffee and Jessica Wongso https://t.co/6dOoo3dXds";0;0;0;0;in;1687476360271556608;1711593632745328796;Nawacita_Tv;https://twitter.com/Nawacita_Tv/status/1711593632745328796
Tue Oct 10 04:02:41 +0000 2023;1711593066614911309;"Film Ice Cold: Murder, Coffee and Jessica Wongso, Film Dokumenter Tentang Mirna Tewas. Ini Sinopsisnya https://t.co/y5XnGZAnPI";0;0;0;0;in;1687476360271556608;1711593066614911309;Nawacita_Tv;https://twitter.com/Nawacita_Tv/status/1711593066614911309
Tue Oct 10 03:43:03 +0000 2023;1711588124458139855;"Gue : kok lo nongol sih? 🤔🤔🤔  ICE COLD SIANIDA JESSICA, TEMUKAN BUKTI BARU, JESSICA BISA BEBAS ⁉ (SHAN... https://t.co/L1YOEy5Z9x lewat @YouTube";0;0;0;1;in;1604109166385459200;1711588124458139855;busty999;https://twitter.com/busty999/status/1711588124458139855
Tue Oct 10 03:41:09 +0000 2023;1711587646290682044;"jujur aku jd ngerasa kasian bgt ke jessica. abis nnton ice cold ini, aku jdi lebih percaya ke jessica, pak otto dan pak djaja. semangat yh jess, smga km mendapatkan keadilan yg seadil-adilnya";0;0;0;0;in;1215596246930345985;1711587639437263017;ardrxseeaz;https://twitter.com/ardrxseeaz/status/1711587646290682044
Tue Oct 10 03:28:22 +0000 2023;1711584428051640401;"Ketiduran di puk-puk sama film dokumenter ice cold jessica mirna";0;0;0;0;in;1422473214760873985;1711584428051640401;aaaayiiinnn;https://twitter.com/aaaayiiinnn/status/1711584428051640401
Tue Oct 10 03:20:10 +0000 2023;1711582368044355973;"Bapaknya Mirna, menuduh Jessica berkepribadian arogan-narsis, namun hal itu malah lebih terlihat dalam pribadinya. Saya jadi pikir, jangan2 apa yg kita pikir jelek terhadap orang lain, justru sebetulnya kita yang punya kejelekan itu. lesson learned form Ice Cold Documentary.";0;0;0;1;in;120373462;1711582368044355973;Sintong_arfiyan;https://twitter.com/Sintong_arfiyan/status/1711582368044355973
Tue Oct 10 03:01:51 +0000 2023;1711577757182992766;"Dampak film dokumenter Ice Cold: Murder, Coffee and Jessica Wongso, akun Instagram Presiden Jokowi diserbu tagar Justice For Jessica. Netizen meminta RI-1 membuka kembali kasus Jessica Wongso.    https://t.co/3alK4XOaum";3;23;26;69;in;47596019;1711577757182992766;liputan6dotcom;https://twitter.com/liputan6dotcom/status/1711577757182992766
Tue Oct 10 02:57:21 +0000 2023;1711576625601716530;"Kasus SIANIDA Jessica-Mirna 2016 geger meneh, ditayangke neng film dokumenter Ice Cold seko Netflix. Nah kudu ngati2, nyatane okeh seng mengandung racun disekitar kita. Sopo seng tau ngalami gejala keracunan, mergo hal opo?? #kopaja_wwcs #gcdfm @bintang_cecya @jogjastreamers https://t.co/NlmCkHDFRJ";0;0;0;0;in;187725058;1711576625601716530;gcdfm;https://twitter.com/gcdfm/status/1711576625601716530
Tue Oct 10 02:48:44 +0000 2023;1711574457054302621;"Apa mungkin hanya di duga,tidak ada bukti,motif dan saksi yang menjukan seseorang melakukan tindakan kriminal,orang itu bisa di penjara #IceCold #sianida #Jessica";0;0;0;0;in;1625883251054370818;1711574457054302621;HAPETLOVERS1;https://twitter.com/HAPETLOVERS1/status/1711574457054302621
Tue Oct 10 02:28:48 +0000 2023;1711569439811060038;"Ice Cold: Murder, Coffee, and Jessica Wongso, Dokumenter yang Mengingatkan Publik Kasus Kopi Pembunuh 2016   https://t.co/R8Y6bXT0UG   #film";0;0;0;0;in;1195635571189673985;1711569439811060038;_independen;https://twitter.com/_independen/status/1711569439811060038
Tue Oct 10 02:18:50 +0000 2023;1711566930555875615;"Ice Cold: O Caso Jessica Wongso só mostrou o quanto realmente é uma psicopata narcisista.  Que amiga heim. 🐍 👹💀";0;0;0;0;pt;1579262626118377473;1711566930555875615;EuLeonaa;https://twitter.com/EuLeonaa/status/1711566930555875615
Tue Oct 10 02:13:21 +0000 2023;1711565550265184593;"Ice Cold: Murder, Coffee and Jessica Wongso, yg abis nonton itu.. paagi mikir keras.";0;1;0;0;in;1516099254137536512;1711565550265184593;realkuraa;https://twitter.com/realkuraa/status/1711565550265184593
Tue Oct 10 02:00:01 +0000 2023;1711562195216302424;"Jarang di Kamar Sel, Jessica Wongso Ungkap Rutinitas Selama di Lapas: Sibuk Bantuin...   #IceCold #mirna #otto #KarniIlyas  https://t.co/mrilPOOlpq";0;0;0;0;in;174631261;1711562195216302424;Kilat_com;https://twitter.com/Kilat_com/status/1711562195216302424
Tue Oct 10 01:50:49 +0000 2023;1711559881671815488;"Krishna Murti ke Otto Hasibuan: Omongan Anda Mengandung Kebohongan yang Hasut Pikiran Publik https://t.co/hFc6vHBDpb lewat @tribunnews #Jessica #JessicaWongso #krishnamurti #IceCold #kopisianida #pembunuhan #wayanmirnasalihin";0;0;0;0;in;1544145887290568705;1711559881671815488;WartaKota5;https://twitter.com/WartaKota5/status/1711559881671815488
Tue Oct 10 01:34:47 +0000 2023;1711555847019712884;"Akibat peliputan tendensius, respons masyarakat pada persidangan Jessica yang masih berjalan, cukup keras. Banyak masyarakat yang rela datang jauh-jauh ke persidangan Jessica. Trial by mob atau diadili oleh massa terjadi pada Jessica.    https://t.co/mm7my55yTt #IceCold";0;0;0;0;in;1521159020;1711555847019712884;magdaleneid;https://twitter.com/magdaleneid/status/1711555847019712884
Tue Oct 10 01:30:00 +0000 2023;1711554641182548300;"CEK FAKTA: Benarkah Akan Ada Demo untuk Jessica Wongso Agar Kasus Kopi Sianida Mirna Salihin Dibuka Lagi?   #IceCold #Mirna #otto #KarniIlyas  https://t.co/TOtJ77zc3h";0;0;0;0;in;174631261;1711554641182548300;Kilat_com;https://twitter.com/Kilat_com/status/1711554641182548300
Tue Oct 10 00:39:30 +0000 2023;1711541933372522957;"Kopi mirna dan kasus ice cold Jessica memberikan petunjuk baru yang ditutup mata oleh pak Hakim. Jadi kayak nya kasus sengkon dan karta terulang di Indonesia.. https://t.co/2bewrlTLRz";0;0;0;0;in;1408756819766378500;1711052361492496793;or4ngbiasa_;https://twitter.com/or4ngbiasa_/status/1711541933372522957
Tue Oct 10 00:14:13 +0000 2023;1711535569740922970;"Netijen indo emg paling gampang kegocek media, dulu rame2 nyalahin jessica pembunuh karna rame di media dia psikopat, skrg berbalik arah ngebela karna media nayangin dokumenter ice cold. Plin plan or fomo? 😂😂";0;0;0;3;in;52353793;1711535569740922970;dheawardani;https://twitter.com/dheawardani/status/1711535569740922970
Mon Oct 09 23:12:10 +0000 2023;1711519955936759859;"kemaren nonton dokumenter ice cold (jessica) jadi berisik bgt pikiran aku. sebisa mungkin memposisikan diri sebagai orang media yg harus bersikap netral, tapi kok sulit 😭🤣";0;0;0;0;in;1196674237844471808;1711519955936759859;nicsihae;https://twitter.com/nicsihae/status/1711519955936759859
Mon Oct 09 22:32:50 +0000 2023;1711510054699168221;"Kasus Jessica kembali menjadi perbincangan karna Netflix mengangkat kasus ini dalam sebuah tayangan dokumenter dan menjadi trending no 1 di Netflix Indonesia. #kopisianida #icecold";0;0;0;0;in;1699841330015531008;1711510054699168221;Neptunuss15;https://twitter.com/Neptunuss15/status/1711510054699168221
Mon Oct 09 22:30:27 +0000 2023;1711509457132453961;"Kasus Jessica sudah memasuki tahun ke 7, Dan di vonis hukuman seumur hidup 20thn dgn terbukti telah melakukan pembunuhan terhadap Mirna, namun hingga kini masih menjadi misteri atas kejadian tsb dgn berbagai kejanggalan2 pd kasus ini. #icecold";0;0;0;0;in;1699841330015531008;1711509457132453961;Neptunuss15;https://twitter.com/Neptunuss15/status/1711509457132453961
Mon Oct 09 18:24:30 +0000 2023;1711447560957944034;"Wkwkwkwk dari 99% warga indonesia yang saat itu (2016 waktu kasus ini meledak) menghakimi jessica sebagai tersangka, saya termasuk 99% warga negara indonesia,yang  percaya bahwa, jessica lah tersangka nya. Begitu film Ice Cold muncul barulah bisa saya simpulkan, menurut saya:";0;1;0;0;in;1305146426201010177;1711447560957944034;reyhanrizkya_;https://twitter.com/reyhanrizkya_/status/1711447560957944034
Mon Oct 09 18:04:03 +0000 2023;1711442415712952632;"@tanyarlfes Wkt nntn ice cold, agak speechless sm kata2 bapaknya mirna “makannya kasus ini tu jadi meledak krn mirna itu cantik, kok dibunuh org, orang pingin tau gitu. Jessica kan mukanya agak aneh begitu” kek… wtf??!!! Kok jdi bawa2 fisik sih 😭 anw happy bday Jess! Gbu, stay strong gurl!";0;0;0;2;in;1147849265470853122;1711159648211042708;heismyfilter95;https://twitter.com/heismyfilter95/status/1711442415712952632
Mon Oct 09 17:27:51 +0000 2023;1711433306947150045;"Itu mba mba yg plastic wrap kopi jessica wong ice cold agak mencurigakan gak si wkwk di sidang jg lupa terus.";0;0;0;0;in;753622274121445376;1711433306947150045;philipmaysaid;https://twitter.com/philipmaysaid/status/1711433306947150045
Mon Oct 09 16:36:49 +0000 2023;1711420460414669165;"Hmm….kalian udah pada nonton atau belum nih? Yuk kita diskusi di kolom komentar soal film ini‼️  #Mirna #KopiSianida #Jessica #netflix #IceCold #Film https://t.co/HKpJKowUwG";0;0;0;0;in;1701188723915075584;1711420367250829821;gersospol_id;https://twitter.com/gersospol_id/status/1711420460414669165
Mon Oct 09 16:36:26 +0000 2023;1711420367250829821;"Halo gersospren!   Kalian tau gak sih kalau kasus 'Kopi Sianida' kembali diperbincangkan nih, setelah munculnya film dokumenter dari Netflix dengan judul ice cold : Murder, Coffee, and Jessica Wongso. https://t.co/lDZCt6XtjI";0;1;2;2;in;1701188723915075584;1711420367250829821;gersospol_id;https://twitter.com/gersospol_id/status/1711420367250829821
Mon Oct 09 16:34:05 +0000 2023;1711419774918709717;"gara2 Ice Cold jd naik lagi kasus sianida, gw yg dr awal lumayan ngikutin sidangnya di tv yakin bgt klo Jessica ga bersalah apalagi sehari sebelumnya malah suami Mirna yg keliatan ketemu barista Oliver, ya semoga aja bs ditinjau ulang kasusnya https://t.co/V3anVooMet";0;0;0;1;in;68326579;1711419774918709717;welovecege;https://twitter.com/welovecege/status/1711419774918709717
Mon Oct 09 16:32:32 +0000 2023;1711419383996911855;"@heypurpleee Mungkin maksud pak edi cacing ini adalah beach house pictures yang produseri film ice cold merupakan produser asal singapura walaupun ownernya juga bukan jessica, itu bener cuma penyampaiannya blepotan";0;0;0;0;in;929257982;1711069490660970784;hworkdam;https://twitter.com/hworkdam/status/1711419383996911855
Mon Oct 09 16:29:00 +0000 2023;1711418493714014407;"Jess, sori banget ya dengan keluguanku waktu itu jadi ikut2'an nuduh kamu. Kalo emg kamu gak salah, semoga segera mendapat keadilan ya Jess.  Semoga suatu saat kamu baca ini &amp  menyadari banyak yg dukung kamu skrng.  #Jessica #JessicaWongso #Netflix #IceCold";0;0;0;0;in;922700384853884928;1711418493714014407;jejakkjeje;https://twitter.com/jejakkjeje/status/1711418493714014407
Mon Oct 09 16:25:15 +0000 2023;1711417551790756044;"Abis nonton ice cold, engga kebayang si gimana si jessica nya sampe skrg yg pasti bingung kenapa ni kasus sampe segede itu dengan penjelasan2 yg ngga make sense. Bener2 negeri konoha lucu";0;0;0;0;in;1024340254847688705;1711417551790756044;JulioFa99;https://twitter.com/JulioFa99/status/1711417551790756044
Mon Oct 09 16:23:46 +0000 2023;1711417178476708120;"Just watched Ice Cold. Gue ga 100% yakin Jessica not guilty, tapi jelas bgt She didn't get a fair trial.  Kalo di USA kan smp "found guilty beyond reasonable doubt" tp di film jelas ditunjukin kalo disini mana yg cuap2 nya lebih kenceng aja yg dianggap bener. https://t.co/QZnigFmGbx";0;1;0;1;in;41520464;1711417178476708120;lxckxyz;https://twitter.com/lxckxyz/status/1711417178476708120
Mon Oct 09 15:45:03 +0000 2023;1711407434517135829;"mama gua harusnya punya twitter ya pasti blow up dah tweetnya soalnya beliau berpendapat   "netflix ice cold skrg tuh lg penggiringan opini seolah olah jessica ga salah. padahal dia mah udh jelas salah bgt."  pasti seru bgt anjir bakal jdi perdebatan";0;2;0;0;in;749015282161639424;1711407434517135829;urdl__;https://twitter.com/urdl__/status/1711407434517135829
Mon Oct 09 13:46:43 +0000 2023;1711377655562723392;"Just finished  “Ice Cold: Murder, Coffee and Jessica Wongso” on Netflix  https://t.co/bLLIBgqNXO &lt &lt &lt &lt True crime in Indonesia. Just a coincidence that I happened to finish this excellent documentary in the city where it all took place - Jakarta";0;0;0;0;en;18974907;1711377655562723392;abena_serwaa;https://twitter.com/abena_serwaa/status/1711377655562723392
Mon Oct 09 13:24:36 +0000 2023;1711372091071889611;"Ini tmn kuliah lgi pda suka banget ngomongin ice cold sampe aku tau jessica ultah hari ini🥹👍";0;0;0;0;in;1154211778454097920;1711372091071889611;rvinene;https://twitter.com/rvinene/status/1711372091071889611
Mon Oct 09 13:05:06 +0000 2023;1711367183224418557;"Siapa Suami Jessica Wong? Wanita yang Dituduh Penipu Oleh Ayah Mirna Terkait Film Ice Cold, Benarkah Dari Kalangan Crazy Rich? https://t.co/t4RyEYTx6l";0;0;2;0;in;1688936398458601472;1711367183224418557;sitnasmedia;https://twitter.com/sitnasmedia/status/1711367183224418557
Mon Oct 09 12:46:46 +0000 2023;1711362569192313285;"btw cek profil kita ya yg mau nonton Ice Cold Jessica, One Piece, atau lg nyari barengan langganan Netflix, Duolingo Famplan, Spotify, YouTube, HBOGO, Disney+, Prime Video, Canva sisa 2 slot atau bahkan Google Drive 2TB? ada yg LANGSUNG PREMIUM, bisa perpanjang terus ya. https://t.co/LQRkO9UjE9";0;0;0;11;in;1603367689074135046;1711357379038925295;BarengApp;https://twitter.com/BarengApp/status/1711362569192313285
Mon Oct 09 12:42:59 +0000 2023;1711361616552358122;"Watching this Ice Cold Murder true crime doc and it seems like Jessica Wong was only guilty because she didn't show remorse throughout the whole fiasco";0;2;0;1;en;124689535;1711361616552358122;Fatman003;https://twitter.com/Fatman003/status/1711361616552358122
Mon Oct 09 12:27:08 +0000 2023;1711357629162033386;"Tayangan dokumenter Netflix berjudul "Ice Cold: Murder, Coffee and Jessica Wongso" menuai berbagai pertanyaan tak terjawab seputar persidangan Jessica. Banyak pro dan kontra.  Direktur Eksekutif Lembaga Kajian Strategis Kepolisian Indonesia (Lemkapi) Edi Hasibuan mengatakan kasus… https://t.co/umUAHHy1om";0;15;6;21;in;55507370;1711357629162033386;tvOneNews;https://twitter.com/tvOneNews/status/1711357629162033386
